fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
8.523595548774683,0.48931603089193254,0.3007960772884691,4.0014756890253365,0.08804933596712487,20.136344259553482,60.93134275643331,0.9989058467436442,3.3297228725208177,0.5595043915097769,8.669328394492782,8
8.978913563071895,0.6308369764948875,0.25746896818735276,1.817405319552944,0.08115657628392889,4.928839203822404,10.124913321025197,0.9976589900548609,3.3487343234984044,0.6882538041971916,10.564390702977303,8
8.367579069488892,0.3227215492169182,0.2667389979091653,2.270093310760659,0.08493023463868078,26.33164333637456,22.6634980946543,0.9945568633254875,3.5447077032504857,0.8533339378199545,10.009536050537191,8
8.589119398689984,0.582130837225503,0.21761698436564877,1.3292463985303975,0.08196045243586228,18.57849628890461,19.320662846029226,0.9965215626786764,3.2557344283833745,0.5133150824952116,12.247825012956046,8
8.931288225838541,0.5585282722798733,0.30568577611856645,2.027434388829211,0.09005125024204937,21.926087900903827,8.0,0.9953893826454745,3.168831685611256,0.6898843346768331,10.225827266195042,8
6.8428441801443345,0.4587020053163847,0.2336013215727376,2.7524840028722726,0.11642983945986313,12.003394369347438,33.79124007720682,0.9955734542429399,3.242715368795747,0.8785558620975731,12.06788761111952,8
7.980328783642699,0.3564730574733855,0.17195153889862017,3.464682896710587,0.035666831181374044,21.696345829763473,59.489810195099324,0.9962779884741231,3.377850092596471,0.461788902218488,9.296259302217994,8
7.829627345707205,0.5386555409256644,0.16776499405443046,1.916732929805113,0.0822629947098063,23.479300891923266,40.87208680511365,0.9969287566754631,3.075136139172923,0.5062716951785002,10.987259166802792,8
7.661122151756659,0.4664608749123437,0.2838070334177696,1.9766828479457628,0.09053024842744893,17.63014614096018,49.56022147495334,0.995491112274174,3.405620635397668,0.6091672072246994,10.71940026379123,8
8.024857748773316,0.5579211453625645,0.3963273005128348,0.8,0.09291987979374199,17.640806248890872,65.60591494079426,0.9975957772991015,3.2291843023573388,0.5975293904573508,9.530952752135217,7
9.794941311234396,0.5326222574628132,0.2827993290858751,2.369867263564074,0.0795617083735742,17.892402674972082,69.89835038081844,0.9942870926607864,3.4821718991100346,0.7575121545304374,10.57739611463694,8
7.434168884306757,0.7222134669585099,0.26050893391120944,1.6500684705123496,0.05186556435042834,9.956583146824329,44.75551717492949,0.9960095085935434,2.9508609542649293,0.6889991663785006,11.612518836831601,8
9.268278354591482,0.5012773247032372,0.29286609116820345,2.0764484581071407,0.09355990967428218,14.96729923831753,70.36454601224915,0.9998965105898937,3.1920151337343747,0.44700455284294466,10.0762082957134,8
